sas_column,description,data_type,worksheet_code,worksheet_name,line_num,column_num,column_header,category,subcategory
D_4_HOS_C10_73,Drugs Charged to Patients,ROLLUP,D00A184,"D, Part IV: Apportionment - Hospital",07300,01000,Tentative Settlement,APPORTIONMENT OF INPATIENT/OUTPATIENT ANCILLARY SERVICE OTHER PASS THROUGH COSTS,nan
D_4_HOS_C10_90,Clinic,ROLLUP,D00A184,"D, Part IV: Apportionment - Hospital",09000,01000,Tentative Settlement,APPORTIONMENT OF INPATIENT/OUTPATIENT ANCILLARY SERVICE OTHER PASS THROUGH COSTS,nan
D_4_HOS_C10_91,Emergency,ROLLUP,D00A184,"D, Part IV: Apportionment - Hospital",09100,01000,Tentative Settlement,APPORTIONMENT OF INPATIENT/OUTPATIENT ANCILLARY SERVICE OTHER PASS THROUGH COSTS,nan
D_4_HOS_C12_50,Operating Room,ROLLUP,D00A184,"D, Part IV: Apportionment - Hospital",05000,01200,Amount Due To/From Provider,APPORTIONMENT OF INPATIENT/OUTPATIENT ANCILLARY SERVICE OTHER PASS THROUGH COSTS,nan
D_4_HOS_C12_54,Radiology-Diagnostic,ROLLUP,D00A184,"D, Part IV: Apportionment - Hospital",05400,01200,Amount Due To/From Provider,APPORTIONMENT OF INPATIENT/OUTPATIENT ANCILLARY SERVICE OTHER PASS THROUGH COSTS,nan
D_4_HOS_C12_56,Radioisotope,ROLLUP,D00A184,"D, Part IV: Apportionment - Hospital",05600,01200,Amount Due To/From Provider,APPORTIONMENT OF INPATIENT/OUTPATIENT ANCILLARY SERVICE OTHER PASS THROUGH COSTS,nan
D_4_HOS_C12_57,CT Scan,ROLLUP,D00A184,"D, Part IV: Apportionment - Hospital",05700,01200,Amount Due To/From Provider,APPORTIONMENT OF INPATIENT/OUTPATIENT ANCILLARY SERVICE OTHER PASS THROUGH COSTS,nan
D_4_HOS_C12_60,Laboratory,ROLLUP,D00A184,"D, Part IV: Apportionment - Hospital",06000,01200,Amount Due To/From Provider,APPORTIONMENT OF INPATIENT/OUTPATIENT ANCILLARY SERVICE OTHER PASS THROUGH COSTS,nan
D_4_HOS_C12_63,"Blood Storing, Processing, Trans",ROLLUP,D00A184,"D, Part IV: Apportionment - Hospital",06300,01200,Amount Due To/From Provider,APPORTIONMENT OF INPATIENT/OUTPATIENT ANCILLARY SERVICE OTHER PASS THROUGH COSTS,nan
D_4_HOS_C12_65,Respiratory Therapy,ROLLUP,D00A184,"D, Part IV: Apportionment - Hospital",06500,01200,Amount Due To/From Provider,APPORTIONMENT OF INPATIENT/OUTPATIENT ANCILLARY SERVICE OTHER PASS THROUGH COSTS,nan
D_4_HOS_C12_66,Physical Therapy,ROLLUP,D00A184,"D, Part IV: Apportionment - Hospital",06600,01200,Amount Due To/From Provider,APPORTIONMENT OF INPATIENT/OUTPATIENT ANCILLARY SERVICE OTHER PASS THROUGH COSTS,nan
D_4_HOS_C12_69,Electrocardiology,ROLLUP,D00A184,"D, Part IV: Apportionment - Hospital",06900,01200,Amount Due To/From Provider,APPORTIONMENT OF INPATIENT/OUTPATIENT ANCILLARY SERVICE OTHER PASS THROUGH COSTS,nan
D_4_HOS_C12_71,Medical Supplies Charged to Patients,ROLLUP,D00A184,"D, Part IV: Apportionment - Hospital",07100,01200,Amount Due To/From Provider,APPORTIONMENT OF INPATIENT/OUTPATIENT ANCILLARY SERVICE OTHER PASS THROUGH COSTS,nan
D_4_HOS_C12_72,Impl. Dev. Charged to Patients,ROLLUP,D00A184,"D, Part IV: Apportionment - Hospital",07200,01200,Amount Due To/From Provider,APPORTIONMENT OF INPATIENT/OUTPATIENT ANCILLARY SERVICE OTHER PASS THROUGH COSTS,nan
D_4_HOS_C12_73,Drugs Charged to Patients,ROLLUP,D00A184,"D, Part IV: Apportionment - Hospital",07300,01200,Amount Due To/From Provider,APPORTIONMENT OF INPATIENT/OUTPATIENT ANCILLARY SERVICE OTHER PASS THROUGH COSTS,nan
D_4_HOS_C12_90,Clinic,ROLLUP,D00A184,"D, Part IV: Apportionment - Hospital",09000,01200,Amount Due To/From Provider,APPORTIONMENT OF INPATIENT/OUTPATIENT ANCILLARY SERVICE OTHER PASS THROUGH COSTS,nan
D_4_HOS_C12_91,Emergency,ROLLUP,D00A184,"D, Part IV: Apportionment - Hospital",09100,01200,Amount Due To/From Provider,APPORTIONMENT OF INPATIENT/OUTPATIENT ANCILLARY SERVICE OTHER PASS THROUGH COSTS,nan
D_5_HOS_C2_50,Operating Room,ROLLUP,D00A185,"D, Part V: Apportionment - Hospital",05000,00200,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES - PPS REIMBURSED SERVICES -  CHARGES,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES,PPS REIMBURSED SERVICES -  CHARGES
D_5_HOS_C2_54,Radiology-Diagnostic,ROLLUP,D00A185,"D, Part V: Apportionment - Hospital",05400,00200,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES - PPS REIMBURSED SERVICES -  CHARGES,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES,PPS REIMBURSED SERVICES -  CHARGES
D_5_HOS_C2_56,Radioisotope,ROLLUP,D00A185,"D, Part V: Apportionment - Hospital",05600,00200,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES - PPS REIMBURSED SERVICES -  CHARGES,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES,PPS REIMBURSED SERVICES -  CHARGES
D_5_HOS_C2_57,CT Scan,ROLLUP,D00A185,"D, Part V: Apportionment - Hospital",05700,00200,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES - PPS REIMBURSED SERVICES -  CHARGES,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES,PPS REIMBURSED SERVICES -  CHARGES
D_5_HOS_C2_60,Laboratory,ROLLUP,D00A185,"D, Part V: Apportionment - Hospital",06000,00200,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES - PPS REIMBURSED SERVICES -  CHARGES,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES,PPS REIMBURSED SERVICES -  CHARGES
D_5_HOS_C2_63,"Blood Storing, Processing, Trans",ROLLUP,D00A185,"D, Part V: Apportionment - Hospital",06300,00200,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES - PPS REIMBURSED SERVICES -  CHARGES,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES,PPS REIMBURSED SERVICES -  CHARGES
D_5_HOS_C2_65,Respiratory Therapy,ROLLUP,D00A185,"D, Part V: Apportionment - Hospital",06500,00200,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES - PPS REIMBURSED SERVICES -  CHARGES,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES,PPS REIMBURSED SERVICES -  CHARGES
D_5_HOS_C2_66,Physical Therapy,ROLLUP,D00A185,"D, Part V: Apportionment - Hospital",06600,00200,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES - PPS REIMBURSED SERVICES -  CHARGES,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES,PPS REIMBURSED SERVICES -  CHARGES
D_5_HOS_C2_69,Electrocardiology,ROLLUP,D00A185,"D, Part V: Apportionment - Hospital",06900,00200,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES - PPS REIMBURSED SERVICES -  CHARGES,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES,PPS REIMBURSED SERVICES -  CHARGES
D_5_HOS_C2_71,Medical Supplies Charged to Patients,ROLLUP,D00A185,"D, Part V: Apportionment - Hospital",07100,00200,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES - PPS REIMBURSED SERVICES -  CHARGES,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES,PPS REIMBURSED SERVICES -  CHARGES
D_5_HOS_C2_72,Impl. Dev. Charged to Patients,ROLLUP,D00A185,"D, Part V: Apportionment - Hospital",07200,00200,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES - PPS REIMBURSED SERVICES -  CHARGES,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES,PPS REIMBURSED SERVICES -  CHARGES
D_5_HOS_C2_73,Drugs Charged to Patients,ROLLUP,D00A185,"D, Part V: Apportionment - Hospital",07300,00200,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES - PPS REIMBURSED SERVICES -  CHARGES,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES,PPS REIMBURSED SERVICES -  CHARGES
D_5_HOS_C2_90,Clinic,ROLLUP,D00A185,"D, Part V: Apportionment - Hospital",09000,00200,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES - PPS REIMBURSED SERVICES -  CHARGES,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES,PPS REIMBURSED SERVICES -  CHARGES
D_5_HOS_C2_91,Emergency,ROLLUP,D00A185,"D, Part V: Apportionment - Hospital",09100,00200,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES - PPS REIMBURSED SERVICES -  CHARGES,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES,PPS REIMBURSED SERVICES -  CHARGES
D_5_HOS_C5_50,Operating Room,ROLLUP,D00A185,"D, Part V: Apportionment - Hospital",05000,00500,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES - PPS SERVICES COST,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES,PPS SERVICES COST
D_5_HOS_C5_54,Radiology-Diagnostic,ROLLUP,D00A185,"D, Part V: Apportionment - Hospital",05400,00500,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES - PPS SERVICES COST,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES,PPS SERVICES COST
D_5_HOS_C5_56,Radioisotope,ROLLUP,D00A185,"D, Part V: Apportionment - Hospital",05600,00500,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES - PPS SERVICES COST,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES,PPS SERVICES COST
D_5_HOS_C5_57,CT Scan,ROLLUP,D00A185,"D, Part V: Apportionment - Hospital",05700,00500,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES - PPS SERVICES COST,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES,PPS SERVICES COST
D_5_HOS_C5_60,Laboratory,ROLLUP,D00A185,"D, Part V: Apportionment - Hospital",06000,00500,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES - PPS SERVICES COST,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES,PPS SERVICES COST
D_5_HOS_C5_63,"Blood Storing, Processing, Trans",ROLLUP,D00A185,"D, Part V: Apportionment - Hospital",06300,00500,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES - PPS SERVICES COST,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES,PPS SERVICES COST
D_5_HOS_C5_65,Respiratory Therapy,ROLLUP,D00A185,"D, Part V: Apportionment - Hospital",06500,00500,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES - PPS SERVICES COST,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES,PPS SERVICES COST
D_5_HOS_C5_66,Physical Therapy,ROLLUP,D00A185,"D, Part V: Apportionment - Hospital",06600,00500,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES - PPS SERVICES COST,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES,PPS SERVICES COST
D_5_HOS_C5_69,Electrocardiology,ROLLUP,D00A185,"D, Part V: Apportionment - Hospital",06900,00500,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES - PPS SERVICES COST,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES,PPS SERVICES COST
D_5_HOS_C5_71,Medical Supplies Charged to Patients,ROLLUP,D00A185,"D, Part V: Apportionment - Hospital",07100,00500,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES - PPS SERVICES COST,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES,PPS SERVICES COST
D_5_HOS_C5_72,Impl. Dev. Charged to Patients,ROLLUP,D00A185,"D, Part V: Apportionment - Hospital",07200,00500,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES - PPS SERVICES COST,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES,PPS SERVICES COST
D_5_HOS_C5_73,Drugs Charged to Patients,ROLLUP,D00A185,"D, Part V: Apportionment - Hospital",07300,00500,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES - PPS SERVICES COST,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES,PPS SERVICES COST
D_5_HOS_C5_90,Clinic,ROLLUP,D00A185,"D, Part V: Apportionment - Hospital",09000,00500,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES - PPS SERVICES COST,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES,PPS SERVICES COST
D_5_HOS_C5_91,Emergency,ROLLUP,D00A185,"D, Part V: Apportionment - Hospital",09100,00500,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES - PPS SERVICES COST,APPORTIONMENT OF MEDICAL AND OTHER HEALTH SERVICES,PPS SERVICES COST
E_A_HOS_C1_70,Hospital | Line 70 | Col 1,ROLLUP,E00A18A,"E, Part A: Settlement - Hospital",07000,00100,Amount,nan,nan
G2_C1_11,Line 11 | Col 1,ROLLUP,G200000,G-2: Statement of Changes in Fund Balance,01100,00100,General Fund,nan,nan
G2_C1_27,Line 27 | Col 1,ROLLUP,G200000,G-2: Statement of Changes in Fund Balance,02700,00100,General Fund,nan,nan
G2_C2_27,Line 27 | Col 2,ROLLUP,G200000,G-2: Statement of Changes in Fund Balance,02700,00200,Specific Purpose Fund,nan,nan
S3_1_C2_8,Intensive Care Unit,ROLLUP,S300001,"S-3, Part I: Utilization Data",00800,00200,Inpatient Days (Title V & XVIII),NUMBER OF BEDS,nan
S3_1_C3_8,Intensive Care Unit,ROLLUP,S300001,"S-3, Part I: Utilization Data",00800,00300,Inpatient Days (Title XVIII Medicare),BED DAYS AVAILABLE,nan
S3_1_C6_8,Intensive Care Unit,ROLLUP,S300001,"S-3, Part I: Utilization Data",00800,00600,Total Inpatient Days,Medicare Inpatient Days/Outpatient Visits,nan
S3_1_C7_8,Intensive Care Unit,ROLLUP,S300001,"S-3, Part I: Utilization Data",00800,00700,% Medicare Days / Total Days,Medicaid Inpatient Days/Outpatient Visits,nan
S3_1_C8_8,Intensive Care Unit,ROLLUP,S300001,"S-3, Part I: Utilization Data",00800,00800,Total Discharges,Total Inpatient Days/Outpatient Visits,nan
A7_3_C11_1,New Cap Related Csts Bldg & Fixtures,ROLLUP,A700003,"A-7, Part III: Capital Assets",00100,01100,RECONCILIATION OF CAPITAL COST CENTERS - Interest,RECONCILIATION OF CAPITAL COST CENTERS,Interest
A7_3_C11_2,New Cap Related Csts Movable Equipment,ROLLUP,A700003,"A-7, Part III: Capital Assets",00200,01100,RECONCILIATION OF CAPITAL COST CENTERS - Interest,RECONCILIATION OF CAPITAL COST CENTERS,Interest
A7_3_C15_1,New Cap Related Csts Bldg & Fixtures,ROLLUP,A700003,"A-7, Part III: Capital Assets",00100,01500,RECONCILIATION OF CAPITAL COST CENTERS - Total,RECONCILIATION OF CAPITAL COST CENTERS,Total
A7_3_C9_1,New Cap Related Csts Bldg & Fixtures,ROLLUP,A700003,"A-7, Part III: Capital Assets",00100,00900,RECONCILIATION OF CAPITAL COST CENTERS - Depreciation,RECONCILIATION OF CAPITAL COST CENTERS,Depreciation
A8_C2_33,Other Adjustments (Summed),ROLLUP,A800000,A-8: Adjustments to Expenses,03300,00200,Reclassification,ADJUSTMENTS,nan
A_C1_193,Nonpaid Workers,ROLLUP,A000000,A: Reclassification & Adjustment of Trial Balance,19300,00100,Salaries,TRIAL BALANCE OF EXPENSE ACCOUNTS,nan
A_C1_7,Operation of Plant,ROLLUP,A000000,A: Reclassification & Adjustment of Trial Balance,00700,00100,Salaries,TRIAL BALANCE OF EXPENSE ACCOUNTS,nan
A_C1_88,RHC,ROLLUP,A000000,A: Reclassification & Adjustment of Trial Balance,08800,00100,Salaries,TRIAL BALANCE OF EXPENSE ACCOUNTS,nan
A_C2_1,New Capital Buildings and Fixtures,ROLLUP,A000000,A: Reclassification & Adjustment of Trial Balance,00100,00200,Other Costs,TRIAL BALANCE OF EXPENSE ACCOUNTS,nan
A_C2_19,Nonphysician Anesthetists,ROLLUP,A000000,A: Reclassification & Adjustment of Trial Balance,01900,00200,Other Costs,TRIAL BALANCE OF EXPENSE ACCOUNTS,nan
A_C2_193,Nonpaid Workers,ROLLUP,A000000,A: Reclassification & Adjustment of Trial Balance,19300,00200,Other Costs,TRIAL BALANCE OF EXPENSE ACCOUNTS,nan
A_C2_53,Anesthesiology,ROLLUP,A000000,A: Reclassification & Adjustment of Trial Balance,05300,00200,Other Costs,TRIAL BALANCE OF EXPENSE ACCOUNTS,nan
A_C2_7,Operation of Plant,ROLLUP,A000000,A: Reclassification & Adjustment of Trial Balance,00700,00200,Other Costs,TRIAL BALANCE OF EXPENSE ACCOUNTS,nan
A_C2_71,Medical Supplies Charged to Patients,ROLLUP,A000000,A: Reclassification & Adjustment of Trial Balance,07100,00200,Other Costs,TRIAL BALANCE OF EXPENSE ACCOUNTS,nan
A_C2_72,Impl. Dev. Charged to Patients,ROLLUP,A000000,A: Reclassification & Adjustment of Trial Balance,07200,00200,Other Costs,TRIAL BALANCE OF EXPENSE ACCOUNTS,nan
A_C2_73,Drugs Charged to Patients,ROLLUP,A000000,A: Reclassification & Adjustment of Trial Balance,07300,00200,Other Costs,TRIAL BALANCE OF EXPENSE ACCOUNTS,nan
A_C2_88,RHC,ROLLUP,A000000,A: Reclassification & Adjustment of Trial Balance,08800,00200,Other Costs,TRIAL BALANCE OF EXPENSE ACCOUNTS,nan
A_C6_1,New Capital Buildings and Fixtures,ROLLUP,A000000,A: Reclassification & Adjustment of Trial Balance,00100,00600,Reclassified Net Expenses,TRIAL BALANCE OF EXPENSE ACCOUNTS,nan
A_C6_11,Cafeteria,ROLLUP,A000000,A: Reclassification & Adjustment of Trial Balance,01100,00600,Reclassified Net Expenses,TRIAL BALANCE OF EXPENSE ACCOUNTS,nan
A_C6_19,Nonphysician Anesthetists,ROLLUP,A000000,A: Reclassification & Adjustment of Trial Balance,01900,00600,Reclassified Net Expenses,TRIAL BALANCE OF EXPENSE ACCOUNTS,nan
A_C6_2,New Capital Equipment,ROLLUP,A000000,A: Reclassification & Adjustment of Trial Balance,00200,00600,Reclassified Net Expenses,TRIAL BALANCE OF EXPENSE ACCOUNTS,nan
A_C6_5,Administrative and General,ROLLUP,A000000,A: Reclassification & Adjustment of Trial Balance,00500,00600,Reclassified Net Expenses,TRIAL BALANCE OF EXPENSE ACCOUNTS,nan
A_C6_65,Respiratory Therapy,ROLLUP,A000000,A: Reclassification & Adjustment of Trial Balance,06500,00600,Reclassified Net Expenses,TRIAL BALANCE OF EXPENSE ACCOUNTS,nan
A_C6_7,Operation of Plant,ROLLUP,A000000,A: Reclassification & Adjustment of Trial Balance,00700,00600,Reclassified Net Expenses,TRIAL BALANCE OF EXPENSE ACCOUNTS,nan
A_C6_73,Drugs Charged to Patients,ROLLUP,A000000,A: Reclassification & Adjustment of Trial Balance,07300,00600,Reclassified Net Expenses,TRIAL BALANCE OF EXPENSE ACCOUNTS,nan
B_1_C0_1,New Capital Buildings and Fixtures,ROLLUP,B000001,"B, Part I: Cost Allocation - General",00100,00000,Statistical Basis / Cost Center,COST ALLOCATION,Net Expense for Cost Allocation
B_1_C0_193,Nonpaid Workers,ROLLUP,B000001,"B, Part I: Cost Allocation - General",19300,00000,Statistical Basis / Cost Center,COST ALLOCATION,Net Expense for Cost Allocation
B_1_C0_53,Anesthesiology,ROLLUP,B000001,"B, Part I: Cost Allocation - General",05300,00000,Statistical Basis / Cost Center,COST ALLOCATION,Net Expense for Cost Allocation
B_1_C0_7,Operation of Plant,ROLLUP,B000001,"B, Part I: Cost Allocation - General",00700,00000,Statistical Basis / Cost Center,COST ALLOCATION,Net Expense for Cost Allocation
B_1_C0_88,RHC,ROLLUP,B000001,"B, Part I: Cost Allocation - General",08800,00000,Statistical Basis / Cost Center,COST ALLOCATION,Net Expense for Cost Allocation
B_1_C26_193,Nonpaid Workers,ROLLUP,B000001,"B, Part I: Cost Allocation - General",19300,02600,Stat Basis / Total,COST ALLOCATION,nan
B_1_C26_53,Anesthesiology,ROLLUP,B000001,"B, Part I: Cost Allocation - General",05300,02600,Stat Basis / Total,COST ALLOCATION,nan
B_1_C26_88,RHC,ROLLUP,B000001,"B, Part I: Cost Allocation - General",08800,02600,Stat Basis / Total,COST ALLOCATION,nan
B_2_C26_193,Nonpaid Workers,ROLLUP,B000002,"B, Part II: Cost Allocation",19300,02600,ALLOCATION OF NEW CAPITAL COSTS - TOTAL CAPITAL COSTS AFTER COST ALLOCATION,ALLOCATION OF NEW CAPITAL COSTS,nan
B_2_C26_53,Anesthesiology,ROLLUP,B000002,"B, Part II: Cost Allocation",05300,02600,ALLOCATION OF NEW CAPITAL COSTS - TOTAL CAPITAL COSTS AFTER COST ALLOCATION,ALLOCATION OF NEW CAPITAL COSTS,TOTAL CAPITAL COSTS AFTER COST ALLOCATION
C_1_C5_53,Anesthesiology,ROLLUP,C000001,"C, Part I: Ancillary & Outpatient Cost",05300,00500,Medicare Charges (Title XVIII PPS),COMPUTATION OF RATIO OF COST TO CHARGES,nan
C_1_C5_88,RHC,ROLLUP,C000001,"C, Part I: Ancillary & Outpatient Cost",08800,00500,Medicare Charges (Title XVIII PPS),COMPUTATION OF RATIO OF COST TO CHARGES,nan
C_1_C6_53,Anesthesiology,ROLLUP,C000001,"C, Part I: Ancillary & Outpatient Cost",05300,00600,Medicare Charges (Title XVIII Other),COMPUTATION OF RATIO OF COST TO CHARGES,Total Inpatient Charges
C_1_C6_88,RHC,ROLLUP,C000001,"C, Part I: Ancillary & Outpatient Cost",08800,00600,Medicare Charges (Title XVIII Other),COMPUTATION OF RATIO OF COST TO CHARGES,nan
C_1_C7_53,Anesthesiology,ROLLUP,C000001,"C, Part I: Ancillary & Outpatient Cost",05300,00700,Total Medicare Charges (Title XVIII),COMPUTATION OF RATIO OF COST TO CHARGES,Total Outpatient Charges
C_1_C7_88,RHC,ROLLUP,C000001,"C, Part I: Ancillary & Outpatient Cost",08800,00700,Total Medicare Charges (Title XVIII),COMPUTATION OF RATIO OF COST TO CHARGES,nan
D3_HOS_C2_53,Anesthesiology,ROLLUP,D30A180,D-3: Apportionment - Hospital,05300,00200,Medicare Charges,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,nan
D3_HOS_C3_53,Anesthesiology,ROLLUP,D30A180,D-3: Apportionment - Hospital,05300,00300,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,nan
D3_IPF_C2_54,Radiology-Diagnostic,ROLLUP,D30B180,D-3: Apportionment - IPF,05400,00200,Medicare Charges,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,nan
D3_IPF_C2_60,Laboratory,ROLLUP,D30B180,D-3: Apportionment - IPF,06000,00200,Medicare Charges,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,nan
D3_IPF_C2_66,Physical Therapy,ROLLUP,D30B180,D-3: Apportionment - IPF,06600,00200,Medicare Charges,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,nan
D3_IPF_C2_73,Drugs Charged to Patients,ROLLUP,D30B180,D-3: Apportionment - IPF,07300,00200,Medicare Charges,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,nan
D3_IPF_C2_91,Emergency,ROLLUP,D30B180,D-3: Apportionment - IPF,09100,00200,Medicare Charges,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,nan
D3_IPF_C3_54,Radiology-Diagnostic,ROLLUP,D30B180,D-3: Apportionment - IPF,05400,00300,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,nan
D3_IPF_C3_60,Laboratory,ROLLUP,D30B180,D-3: Apportionment - IPF,06000,00300,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,nan
D3_IPF_C3_66,Physical Therapy,ROLLUP,D30B180,D-3: Apportionment - IPF,06600,00300,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,nan
D3_IPF_C3_73,Drugs Charged to Patients,ROLLUP,D30B180,D-3: Apportionment - IPF,07300,00300,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,nan
D3_IPF_C3_91,Emergency,ROLLUP,D30B180,D-3: Apportionment - IPF,09100,00300,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,nan
D3_SNF_C2_54,Radiology-Diagnostic,ROLLUP,D30E180,D-3: Apportionment - SNF,05400,00200,Medicare Charges,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,nan
D3_SNF_C2_60,Laboratory,ROLLUP,D30E180,D-3: Apportionment - SNF,06000,00200,Medicare Charges,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,nan
D3_SNF_C2_65,Respiratory Therapy,ROLLUP,D30E180,D-3: Apportionment - SNF,06500,00200,Medicare Charges,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,nan
D3_SNF_C2_66,Physical Therapy,ROLLUP,D30E180,D-3: Apportionment - SNF,06600,00200,Medicare Charges,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,nan
D3_SNF_C2_71,Medical Supplies Charged to Patients,ROLLUP,D30E180,D-3: Apportionment - SNF,07100,00200,Medicare Charges,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,nan
D3_SNF_C2_73,Drugs Charged to Patients,ROLLUP,D30E180,D-3: Apportionment - SNF,07300,00200,Medicare Charges,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,nan
D3_SNF_C3_54,Radiology-Diagnostic,ROLLUP,D30E180,D-3: Apportionment - SNF,05400,00300,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,nan
D3_SNF_C3_60,Laboratory,ROLLUP,D30E180,D-3: Apportionment - SNF,06000,00300,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,nan
