sas_column,worksheet,worksheet_code,line_raw,line,col_raw,col,line_name,col_name,category,subcategory,data_type,status
rpt_rec_num,,,,,,,Report Record Number,,HOSPITAL IDENTIFICATION INFORMATION,,ID,ID_FIELD
prvdr_num,,,,,,,Hospital Provider Number,,HOSPITAL IDENTIFICATION INFORMATION,,ID,ID_FIELD
fi_num,,,,,,,Fiscal Intermediary Number,,HOSPITAL IDENTIFICATION INFORMATION,,ID,ID_FIELD
rpt_stus_cd,,,,,,,Report Status Code,,HOSPITAL IDENTIFICATION INFORMATION,,ID,ID_FIELD
fi_creat_dt,,,,,,,Fiscal Intermediary/MAC Create Date,,HOSPITAL IDENTIFICATION INFORMATION,,ID,ID_FIELD
fy_bgn_dt,,,,,,,Fiscal Year Begin Date,,HOSPITAL IDENTIFICATION INFORMATION,,ID,ID_FIELD
fy_end_dt,,,,,,,Fiscal Year End Date,,HOSPITAL IDENTIFICATION INFORMATION,,ID,ID_FIELD
util_cd,,,,,,,"Utilization Code (F=Full, L=Low Medicare)",,,,ID,ID_FIELD
trnsmtl_num,,,,,,,Transmittal Number,,HOSPITAL IDENTIFICATION INFORMATION,,ID,ID_FIELD
proc_dt,,,,,,,Processing Date,,,,ID,ID_FIELD
msa,,,,,,,Metropolitan Statistical Area Code,,HOSPITAL IDENTIFICATION INFORMATION,,ID,ID_FIELD
_NAME_,,,,,,,SAS Internal Row Identifier,,,,ID,ID_FIELD
D3_SUB1_C3_63,D-3: Apportionment - Subprovider 1,D31D180,06300,63,00300,3,"Blood Storing, Processing, Trans",Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB1_C3_64,D-3: Apportionment - Subprovider 1,D31D180,06400,64,00300,3,Intravenous Therapy,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB1_C3_65,D-3: Apportionment - Subprovider 1,D31D180,06500,65,00300,3,Respiratory Therapy,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB1_C3_66,D-3: Apportionment - Subprovider 1,D31D180,06600,66,00300,3,Physical Therapy,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB1_C3_67,D-3: Apportionment - Subprovider 1,D31D180,06700,67,00300,3,Occupational Therapy,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB1_C3_68,D-3: Apportionment - Subprovider 1,D31D180,06800,68,00300,3,Speech Pathology,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB1_C3_69,D-3: Apportionment - Subprovider 1,D31D180,06900,69,00300,3,Electrocardiology,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB1_C3_70,D-3: Apportionment - Subprovider 1,D31D180,07000,70,00300,3,Electroencephalography,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB1_C3_71,D-3: Apportionment - Subprovider 1,D31D180,07100,71,00300,3,Medical Supplies Charged to Patients,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB1_C3_72,D-3: Apportionment - Subprovider 1,D31D180,07200,72,00300,3,Impl. Dev. Charged to Patients,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB1_C3_73,D-3: Apportionment - Subprovider 1,D31D180,07300,73,00300,3,Drugs Charged to Patients,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB1_C3_74,D-3: Apportionment - Subprovider 1,D31D180,07400,74,00300,3,Renal Dialysis,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,NUMERIC,COMPLETE
D3_SUB1_C3_75,D-3: Apportionment - Subprovider 1,D31D180,07500,75,00300,3,ASC (Non Distinct Part),Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB1_C3_76,D-3: Apportionment - Subprovider 1,D31D180,07600,76,00300,3,Other Ancillary,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB1_C3_88,D-3: Apportionment - Subprovider 1,D31D180,08800,88,00300,3,RHC,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB1_C3_89,D-3: Apportionment - Subprovider 1,D31D180,08900,89,00300,3,FQHC,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB1_C3_90,D-3: Apportionment - Subprovider 1,D31D180,09000,90,00300,3,Clinic,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB1_C3_91,D-3: Apportionment - Subprovider 1,D31D180,09100,91,00300,3,Emergency,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB1_C3_9201,D-3: Apportionment - Subprovider 1,D31D180,09201,92.01,00300,3,Observation Beds (Distinct Unit),Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB1_C3_93,D-3: Apportionment - Subprovider 1,D31D180,09300,93,00300,3,Other Outpatient Services,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB1_C3_94,D-3: Apportionment - Subprovider 1,D31D180,09400,94,00300,3,Home Program Dialysis,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,NUMERIC,COMPLETE
D3_SUB1_C3_95,D-3: Apportionment - Subprovider 1,D31D180,09500,95,00300,3,Ambulance Services,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,NUMERIC,COMPLETE
D3_SUB1_C3_96,D-3: Apportionment - Subprovider 1,D31D180,09600,96,00300,3,Durable Medical Equipment Rented,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB1_C3_97,D-3: Apportionment - Subprovider 1,D31D180,09700,97,00300,3,Durable Medical Equipment Sold,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB1_C3_98,D-3: Apportionment - Subprovider 1,D31D180,09800,98,00300,3,Other Reimbursable,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB1_C3_200,D-3: Apportionment - Subprovider 1,D31D180,20000,200,00300,3,TOTAL,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,NUMERIC,COMPLETE
D3_SUB2_C3_31,D-3: Apportionment - Subprovider 2,D32D180,03100,31,00300,3,Intensive Care Unit,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB2_C3_32,D-3: Apportionment - Subprovider 2,D32D180,03200,32,00300,3,Coronary Care Unit,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB2_C3_33,D-3: Apportionment - Subprovider 2,D32D180,03300,33,00300,3,Burn Intensive Care Unit,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB2_C3_34,D-3: Apportionment - Subprovider 2,D32D180,03400,34,00300,3,Surgical Intensive Care Unit,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB2_C3_35,D-3: Apportionment - Subprovider 2,D32D180,03500,35,00300,3,Other Special Care Unit,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB2_C3_40,D-3: Apportionment - Subprovider 2,D32D180,04000,40,00300,3,Subprovider-SUB2,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,NUMERIC,COMPLETE
D3_SUB2_C3_41,D-3: Apportionment - Subprovider 2,D32D180,04100,41,00300,3,Subprovider-SUB2,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,NUMERIC,COMPLETE
D3_SUB2_C3_42,D-3: Apportionment - Subprovider 2,D32D180,04200,42,00300,3,Subprovider I,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,NUMERIC,COMPLETE
D3_SUB2_C3_4201,D-3: Apportionment - Subprovider 2,D32D180,04201,42.01,00300,3,Subprovider II,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,NUMERIC,COMPLETE
D3_SUB2_C3_43,D-3: Apportionment - Subprovider 2,D32D180,04300,43,00300,3,Nursery,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,NUMERIC,COMPLETE
D3_SUB2_C3_44,D-3: Apportionment - Subprovider 2,D32D180,04400,44,00300,3,SNF,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,NUMERIC,COMPLETE
D3_SUB2_C3_45,D-3: Apportionment - Subprovider 2,D32D180,04500,45,00300,3,NF,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,NUMERIC,COMPLETE
D3_SUB2_C3_4501,D-3: Apportionment - Subprovider 2,D32D180,04501,45.01,00300,3,ICF,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,NUMERIC,COMPLETE
D3_SUB2_C3_46,D-3: Apportionment - Subprovider 2,D32D180,04600,46,00300,3,OLTC,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,NUMERIC,COMPLETE
D3_SUB2_C3_50,D-3: Apportionment - Subprovider 2,D32D180,05000,50,00300,3,Operating Room,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB2_C3_51,D-3: Apportionment - Subprovider 2,D32D180,05100,51,00300,3,Recovery Room,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB2_C3_52,D-3: Apportionment - Subprovider 2,D32D180,05200,52,00300,3,Delivery Room and Labor Room,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB2_C3_53,D-3: Apportionment - Subprovider 2,D32D180,05300,53,00300,3,Anesthesiology,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB2_C3_54,D-3: Apportionment - Subprovider 2,D32D180,05400,54,00300,3,Radiology-Diagnostic,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB2_C3_55,D-3: Apportionment - Subprovider 2,D32D180,05500,55,00300,3,Radiology-Therapeutic,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB2_C3_56,D-3: Apportionment - Subprovider 2,D32D180,05600,56,00300,3,Radioisotope,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB2_C3_57,D-3: Apportionment - Subprovider 2,D32D180,05700,57,00300,3,CT Scan,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB2_C3_58,D-3: Apportionment - Subprovider 2,D32D180,05800,58,00300,3,MRI,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB2_C3_59,D-3: Apportionment - Subprovider 2,D32D180,05900,59,00300,3,Cardiac Catheterization,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB2_C3_60,D-3: Apportionment - Subprovider 2,D32D180,06000,60,00300,3,Laboratory,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB2_C3_61,D-3: Apportionment - Subprovider 2,D32D180,06100,61,00300,3,PBP Clinical Lab Services Program Only,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,NUMERIC,COMPLETE
D3_SUB2_C3_62,D-3: Apportionment - Subprovider 2,D32D180,06200,62,00300,3,Whole Blood & Packed Red Blood Cells,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB2_C3_6250,D-3: Apportionment - Subprovider 2,D32D180,06250,62.50,00300,3,Blood Clotting Factors for Hemoph.,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB2_C3_63,D-3: Apportionment - Subprovider 2,D32D180,06300,63,00300,3,"Blood Storing, Processing, Trans",Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB2_C3_64,D-3: Apportionment - Subprovider 2,D32D180,06400,64,00300,3,Intravenous Therapy,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB2_C3_65,D-3: Apportionment - Subprovider 2,D32D180,06500,65,00300,3,Respiratory Therapy,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB2_C3_66,D-3: Apportionment - Subprovider 2,D32D180,06600,66,00300,3,Physical Therapy,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB2_C3_67,D-3: Apportionment - Subprovider 2,D32D180,06700,67,00300,3,Occupational Therapy,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB2_C3_68,D-3: Apportionment - Subprovider 2,D32D180,06800,68,00300,3,Speech Pathology,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB2_C3_69,D-3: Apportionment - Subprovider 2,D32D180,06900,69,00300,3,Electrocardiology,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB2_C3_70,D-3: Apportionment - Subprovider 2,D32D180,07000,70,00300,3,Electroencephalography,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB2_C3_71,D-3: Apportionment - Subprovider 2,D32D180,07100,71,00300,3,Medical Supplies Charged to Patients,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB2_C3_72,D-3: Apportionment - Subprovider 2,D32D180,07200,72,00300,3,Impl. Dev. Charged to Patients,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB2_C3_73,D-3: Apportionment - Subprovider 2,D32D180,07300,73,00300,3,Drugs Charged to Patients,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB2_C3_74,D-3: Apportionment - Subprovider 2,D32D180,07400,74,00300,3,Renal Dialysis,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,NUMERIC,COMPLETE
D3_SUB2_C3_75,D-3: Apportionment - Subprovider 2,D32D180,07500,75,00300,3,ASC (Non Distinct Part),Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB2_C3_76,D-3: Apportionment - Subprovider 2,D32D180,07600,76,00300,3,Other Ancillary,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB2_C3_88,D-3: Apportionment - Subprovider 2,D32D180,08800,88,00300,3,RHC,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB2_C3_89,D-3: Apportionment - Subprovider 2,D32D180,08900,89,00300,3,FQHC,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB2_C3_90,D-3: Apportionment - Subprovider 2,D32D180,09000,90,00300,3,Clinic,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB2_C3_91,D-3: Apportionment - Subprovider 2,D32D180,09100,91,00300,3,Emergency,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB2_C3_9201,D-3: Apportionment - Subprovider 2,D32D180,09201,92.01,00300,3,Observation Beds (Distinct Unit),Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB2_C3_93,D-3: Apportionment - Subprovider 2,D32D180,09300,93,00300,3,Other Outpatient Services,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB2_C3_94,D-3: Apportionment - Subprovider 2,D32D180,09400,94,00300,3,Home Program Dialysis,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,NUMERIC,COMPLETE
D3_SUB2_C3_95,D-3: Apportionment - Subprovider 2,D32D180,09500,95,00300,3,Ambulance Services,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,NUMERIC,COMPLETE
D3_SUB2_C3_96,D-3: Apportionment - Subprovider 2,D32D180,09600,96,00300,3,Durable Medical Equipment Rented,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB2_C3_97,D-3: Apportionment - Subprovider 2,D32D180,09700,97,00300,3,Durable Medical Equipment Sold,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB2_C3_98,D-3: Apportionment - Subprovider 2,D32D180,09800,98,00300,3,Other Reimbursable,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,ROLLUP,COMPLETE
D3_SUB2_C3_200,D-3: Apportionment - Subprovider 2,D32D180,20000,200,00300,3,TOTAL,Cost / Charge Ratio,INPATIENT ANCILLARY SERVICE COST APPORTIONMENT,,NUMERIC,COMPLETE
D4_HEART_C1_69,D-4: Organ Acquisition - Heart,D4H0000,06900,69,00100,1,Organ Procurement,,,,NUMERIC,MISSING: COL_NAME
D4_INTESTINE_C1_69,D-4: Organ Acquisition - Intestine,D4I0000,06900,69,00100,1,Organ Procurement,STATEMENT OF REVENUES AND EXPENSES,,,NUMERIC,COMPLETE
D4_ISLET_C1_69,D-4: Organ Acquisition - Islet,D4S0000,06900,69,00100,1,Organ Procurement,,,,NUMERIC,MISSING: COL_NAME
D4_KIDNEY_C1_69,D-4: Organ Acquisition - Kidney,D4K0000,06900,69,00100,1,Organ Procurement,,,,NUMERIC,MISSING: COL_NAME
D4_LIVER_C1_69,D-4: Organ Acquisition - Liver,D4L0000,06900,69,00100,1,Organ Procurement,,,,NUMERIC,MISSING: COL_NAME
D4_LUNG_C1_69,D-4: Organ Acquisition - Lung,D4P0000,06900,69,00100,1,Organ Procurement,,,,NUMERIC,MISSING: COL_NAME
D4_PANCREAS_C1_69,D-4: Organ Acquisition - Pancreas,D4N0000,06900,69,00100,1,Organ Procurement,,,,NUMERIC,MISSING: COL_NAME
D1_IPF_C1_27,D10B181,D10B181,02700,27,00100,1,net of Swing Bed Cost,COMPUTATION OF INPATIENT OPERATING COSTS - General Inpatient Routine Service Cost,COMPUTATION OF INPATIENT OPERATING COSTS,General Inpatient Routine Service Cost,NUMERIC,COMPLETE
D1_IPF_C1_37,D10B181,D10B181,03700,37,00100,1,net of Swing Bed and Private Room Diff,COMPUTATION OF INPATIENT OPERATING COSTS - General Inpatient Routine Service Cost,COMPUTATION OF INPATIENT OPERATING COSTS,General Inpatient Routine Service Cost,NUMERIC,COMPLETE
D1_IPF_C1_41,D10B181,D10B181,04100,41,00100,1,Total Program General Inpatient Routine,COMPUTATION OF INPATIENT OPERATING COSTS - General Inpatient Routine Service Cost,COMPUTATION OF INPATIENT OPERATING COSTS,,NUMERIC,COMPLETE
D1_IPF_C1_48,D10B181,D10B181,04800,48,00100,1,Program Inpatient Ancillary Service Cost,COMPUTATION OF INPATIENT OPERATING COSTS - General Inpatient Routine Service Cost,COMPUTATION OF INPATIENT OPERATING COSTS,,NUMERIC,COMPLETE
D1_IPF_C1_49,D10B181,D10B181,04900,49,00100,1,Total Program Inpatient Costs,COMPUTATION OF INPATIENT OPERATING COSTS - General Inpatient Routine Service Cost,COMPUTATION OF INPATIENT OPERATING COSTS,,NUMERIC,COMPLETE
D1_IPF_C1_50,D10B181,D10B181,05000,50,00100,1,Pass through Cost for Program Inpatient,COMPUTATION OF INPATIENT OPERATING COSTS - General Inpatient Routine Service Cost,COMPUTATION OF INPATIENT OPERATING COSTS,,NUMERIC,COMPLETE
D1_IPF_C1_51,D10B181,D10B181,05100,51,00100,1,Pass Through Cost for  Program Ancillary,COMPUTATION OF INPATIENT OPERATING COSTS - General Inpatient Routine Service Cost,COMPUTATION OF INPATIENT OPERATING COSTS,,NUMERIC,COMPLETE
D1_IPF_C1_52,D10B181,D10B181,05200,52,00100,1,Total Program Excludable Costs,COMPUTATION OF INPATIENT OPERATING COSTS - General Inpatient Routine Service Cost,COMPUTATION OF INPATIENT OPERATING COSTS,,NUMERIC,COMPLETE
D1_IPF_C1_53,D10B181,D10B181,05300,53,00100,1,"Anesthetist, and Medical Education Costs",COMPUTATION OF INPATIENT OPERATING COSTS - General Inpatient Routine Service Cost,COMPUTATION OF INPATIENT OPERATING COSTS,"Total Program Inpatient Operating Cost excluding Capital Related, Nonphysician",NUMERIC,COMPLETE
D1_IPF_C1_54,D10B181,D10B181,05400,54,00100,1,Program Discharges,COMPUTATION OF INPATIENT OPERATING COSTS - General Inpatient Routine Service Cost,COMPUTATION OF INPATIENT OPERATING COSTS,,NUMERIC,COMPLETE
D1_IPF_C1_55,D10B181,D10B181,05500,55,00100,1,Target Amount per Discharge,COMPUTATION OF INPATIENT OPERATING COSTS - General Inpatient Routine Service Cost,COMPUTATION OF INPATIENT OPERATING COSTS,,NUMERIC,COMPLETE
D1_IPF_C1_56,D10B181,D10B181,05600,56,00100,1,Target Amount,COMPUTATION OF INPATIENT OPERATING COSTS - General Inpatient Routine Service Cost,COMPUTATION OF INPATIENT OPERATING COSTS,,NUMERIC,COMPLETE
D1_IPF_C1_57,D10B181,D10B181,05700,57,00100,1,Operating Cost and Target Amount,COMPUTATION OF INPATIENT OPERATING COSTS - General Inpatient Routine Service Cost,COMPUTATION OF INPATIENT OPERATING COSTS,Difference between Adjusted Inpatient,NUMERIC,COMPLETE
D1_IPF_C1_58,D10B181,D10B181,05800,58,00100,1,Bonus Payment,COMPUTATION OF INPATIENT OPERATING COSTS - General Inpatient Routine Service Cost,COMPUTATION OF INPATIENT OPERATING COSTS,,NUMERIC,COMPLETE
D1_IPF_C1_63,D10B181,D10B181,06300,63,00100,1,Allowable Inpatient Cost Plus Incentive Pt,COMPUTATION OF INPATIENT OPERATING COSTS - General Inpatient Routine Service Cost,COMPUTATION OF INPATIENT OPERATING COSTS,,NUMERIC,COMPLETE
D1_IRF_C1_27,D10C181,D10C181,02700,27,00100,1,net of Swing Bed Cost,COMPUTATION OF INPATIENT OPERATING COSTS - General Inpatient Routine Service Cost,COMPUTATION OF INPATIENT OPERATING COSTS,General Inpatient Routine Service Cost,NUMERIC,COMPLETE
D1_IRF_C1_37,D10C181,D10C181,03700,37,00100,1,net of Swing Bed and Private Room Diff,COMPUTATION OF INPATIENT OPERATING COSTS - General Inpatient Routine Service Cost,COMPUTATION OF INPATIENT OPERATING COSTS,General Inpatient Routine Service Cost,NUMERIC,COMPLETE
D1_IRF_C1_41,D10C181,D10C181,04100,41,00100,1,Total Program General Inpatient Routine,COMPUTATION OF INPATIENT OPERATING COSTS - General Inpatient Routine Service Cost,COMPUTATION OF INPATIENT OPERATING COSTS,,NUMERIC,COMPLETE
D1_IRF_C1_48,D10C181,D10C181,04800,48,00100,1,Program Inpatient Ancillary Service Cost,COMPUTATION OF INPATIENT OPERATING COSTS - General Inpatient Routine Service Cost,COMPUTATION OF INPATIENT OPERATING COSTS,,NUMERIC,COMPLETE
D1_IRF_C1_49,D10C181,D10C181,04900,49,00100,1,Total Program Inpatient Costs,COMPUTATION OF INPATIENT OPERATING COSTS - General Inpatient Routine Service Cost,COMPUTATION OF INPATIENT OPERATING COSTS,,NUMERIC,COMPLETE
D1_IRF_C1_50,D10C181,D10C181,05000,50,00100,1,Pass through Cost for Program Inpatient,COMPUTATION OF INPATIENT OPERATING COSTS - General Inpatient Routine Service Cost,COMPUTATION OF INPATIENT OPERATING COSTS,,NUMERIC,COMPLETE
D1_IRF_C1_51,D10C181,D10C181,05100,51,00100,1,Pass Through Cost for  Program Ancillary,COMPUTATION OF INPATIENT OPERATING COSTS - General Inpatient Routine Service Cost,COMPUTATION OF INPATIENT OPERATING COSTS,,NUMERIC,COMPLETE
D1_IRF_C1_52,D10C181,D10C181,05200,52,00100,1,Total Program Excludable Costs,COMPUTATION OF INPATIENT OPERATING COSTS - General Inpatient Routine Service Cost,COMPUTATION OF INPATIENT OPERATING COSTS,,NUMERIC,COMPLETE
D1_IRF_C1_53,D10C181,D10C181,05300,53,00100,1,"Anesthetist, and Medical Education Costs",COMPUTATION OF INPATIENT OPERATING COSTS - General Inpatient Routine Service Cost,COMPUTATION OF INPATIENT OPERATING COSTS,"Total Program Inpatient Operating Cost excluding Capital Related, Nonphysician",NUMERIC,COMPLETE
D1_IRF_C1_54,D10C181,D10C181,05400,54,00100,1,Program Discharges,COMPUTATION OF INPATIENT OPERATING COSTS - General Inpatient Routine Service Cost,COMPUTATION OF INPATIENT OPERATING COSTS,,NUMERIC,COMPLETE
D1_IRF_C1_55,D10C181,D10C181,05500,55,00100,1,Target Amount per Discharge,COMPUTATION OF INPATIENT OPERATING COSTS - General Inpatient Routine Service Cost,COMPUTATION OF INPATIENT OPERATING COSTS,,NUMERIC,COMPLETE
D1_IRF_C1_56,D10C181,D10C181,05600,56,00100,1,Target Amount,COMPUTATION OF INPATIENT OPERATING COSTS - General Inpatient Routine Service Cost,COMPUTATION OF INPATIENT OPERATING COSTS,,NUMERIC,COMPLETE
D1_IRF_C1_57,D10C181,D10C181,05700,57,00100,1,Operating Cost and Target Amount,COMPUTATION OF INPATIENT OPERATING COSTS - General Inpatient Routine Service Cost,COMPUTATION OF INPATIENT OPERATING COSTS,Difference between Adjusted Inpatient,NUMERIC,COMPLETE
